FechaObservacion,Departamento,ValorObservado
2018-05-31,MAGDALENA,0.0
2018-05-31,SAN ANDRÉS PROVIDENCIA,1.4
2018-06-01,ANTIOQUIA,17.400000000000002
2018-06-01,BOLÍVAR,94.89999999999999
2018-06-01,LA GUAJIRA,0.0
2018-06-01,MAGDALENA,0.0
2018-06-01,SAN ANDRÉS PROVIDENCIA,0.0
2018-06-02,ANTIOQUIA,0.0
2018-06-02,BOLÍVAR,0.0
2018-06-02,LA GUAJIRA,0.0
2018-06-02,MAGDALENA,0.0
2018-06-02,SAN ANDRÉS PROVIDENCIA,1.0
2018-06-03,ANTIOQUIA,3.5
2018-06-03,BOLÍVAR,0.0
2018-06-03,LA GUAJIRA,0.0
2018-06-03,MAGDALENA,0.6
2018-06-03,SAN ANDRÉS PROVIDENCIA,3.4000000000000004
2018-06-04,ANTIOQUIA,2.45
2018-06-04,BOLÍVAR,0.1
2018-06-04,LA GUAJIRA,0.0
2018-06-04,MAGDALENA,0.0
2018-06-04,SAN ANDRÉS PROVIDENCIA,0.2
2018-06-05,ANTIOQUIA,3.35
2018-06-05,BOLÍVAR,15.0
2018-06-05,LA GUAJIRA,0.0
2018-06-05,MAGDALENA,0.0
2018-06-05,SAN ANDRÉS PROVIDENCIA,2.2
2018-06-06,ANTIOQUIA,16.4
2018-06-06,BOLÍVAR,0.0
2018-06-06,LA GUAJIRA,0.0
2018-06-06,MAGDALENA,0.0
2018-06-06,SAN ANDRÉS PROVIDENCIA,0.30500000000000005
2018-06-07,ANTIOQUIA,24.450000000000003
2018-06-07,BOLÍVAR,15.799999999999999
2018-06-07,LA GUAJIRA,0.0
2018-06-07,MAGDALENA,0.0
2018-06-07,SAN ANDRÉS PROVIDENCIA,4.199999999999999
2018-06-08,ANTIOQUIA,6.8999999999999995
2018-06-08,BOLÍVAR,0.0
2018-06-08,LA GUAJIRA,0.0
2018-06-08,MAGDALENA,0.0
2018-06-08,SAN ANDRÉS PROVIDENCIA,49.300000000000004
2018-06-09,ANTIOQUIA,7.149999999999999
2018-06-09,BOLÍVAR,0.0
2018-06-09,LA GUAJIRA,0.0
2018-06-09,MAGDALENA,0.0
2018-06-09,SAN ANDRÉS PROVIDENCIA,22.9
2018-06-10,ANTIOQUIA,2.7
2018-06-10,BOLÍVAR,0.5
2018-06-10,LA GUAJIRA,0.0
2018-06-10,MAGDALENA,0.0
2018-06-10,SAN ANDRÉS PROVIDENCIA,2.8000000000000003
2018-06-11,ANTIOQUIA,6.05
2018-06-11,BOLÍVAR,65.60000000000002
2018-06-11,LA GUAJIRA,0.0
2018-06-11,MAGDALENA,0.0
2018-06-11,SAN ANDRÉS PROVIDENCIA,10.199999999999996
2018-06-12,ANTIOQUIA,0.1
2018-06-12,BOLÍVAR,0.0
2018-06-12,LA GUAJIRA,0.0
2018-06-12,MAGDALENA,0.0
2018-06-12,SAN ANDRÉS PROVIDENCIA,0.28
2018-06-13,ANTIOQUIA,24.100000000000005
2018-06-13,BOLÍVAR,0.0
2018-06-13,LA GUAJIRA,0.0
2018-06-13,MAGDALENA,0.0
2018-06-13,SAN ANDRÉS PROVIDENCIA,2.5
2018-06-14,ANTIOQUIA,52.849999999999994
2018-06-14,BOLÍVAR,60.699999999999996
2018-06-14,LA GUAJIRA,0.0
2018-06-14,MAGDALENA,2.6
2018-06-14,SAN ANDRÉS PROVIDENCIA,1.9000000000000004
2018-06-15,ANTIOQUIA,1.9000000000000004
2018-06-15,BOLÍVAR,0.0
2018-06-15,LA GUAJIRA,0.0
2018-06-15,MAGDALENA,0.0
2018-06-15,SAN ANDRÉS PROVIDENCIA,0.2
2018-06-16,ANTIOQUIA,0.1
2018-06-16,BOLÍVAR,0.0
2018-06-16,LA GUAJIRA,0.0
2018-06-16,MAGDALENA,0.0
2018-06-16,SAN ANDRÉS PROVIDENCIA,1.7000000000000002
2018-06-17,ANTIOQUIA,3.2999999999999985
2018-06-17,BOLÍVAR,0.0
2018-06-17,LA GUAJIRA,0.0
2018-06-17,MAGDALENA,0.0
2018-06-17,SAN ANDRÉS PROVIDENCIA,5.999999999999999
2018-06-18,ANTIOQUIA,1.95
2018-06-18,BOLÍVAR,0.0
2018-06-18,LA GUAJIRA,0.0
2018-06-18,MAGDALENA,0.0
2018-06-18,SAN ANDRÉS PROVIDENCIA,1.2000000000000002
2018-06-19,ANTIOQUIA,4.55
2018-06-19,BOLÍVAR,0.0
2018-06-19,LA GUAJIRA,0.0
2018-06-19,MAGDALENA,0.0
2018-06-19,SAN ANDRÉS PROVIDENCIA,13.1
2018-06-20,ANTIOQUIA,12.8
2018-06-20,BOLÍVAR,2.800000000000001
2018-06-20,LA GUAJIRA,0.1
2018-06-20,MAGDALENA,0.0
2018-06-20,SAN ANDRÉS PROVIDENCIA,12.18
2018-06-21,ANTIOQUIA,10.35
2018-06-21,BOLÍVAR,0.6
2018-06-21,LA GUAJIRA,0.0
2018-06-21,MAGDALENA,10.399999999999999
2018-06-21,SAN ANDRÉS PROVIDENCIA,0.03
2018-06-22,ANTIOQUIA,0.0
2018-06-22,BOLÍVAR,0.6
2018-06-22,LA GUAJIRA,0.0
2018-06-22,MAGDALENA,0.0
2018-06-22,SAN ANDRÉS PROVIDENCIA,0.6
2018-06-23,ANTIOQUIA,0.1
2018-06-23,BOLÍVAR,0.0
2018-06-23,LA GUAJIRA,0.0
2018-06-23,MAGDALENA,0.0
2018-06-23,SAN ANDRÉS PROVIDENCIA,0.30000000000000004
2018-06-24,ANTIOQUIA,12.399999999999999
2018-06-24,BOLÍVAR,2.2000000000000006
2018-06-24,LA GUAJIRA,0.0
2018-06-24,MAGDALENA,0.8
2018-06-24,SAN ANDRÉS PROVIDENCIA,1.4000000000000001
2018-06-25,ANTIOQUIA,1.0999999999999999
2018-06-25,BOLÍVAR,0.5
2018-06-25,LA GUAJIRA,0.0
2018-06-25,MAGDALENA,0.0
2018-06-25,SAN ANDRÉS PROVIDENCIA,59.9
2018-06-26,ANTIOQUIA,12.4
2018-06-26,BOLÍVAR,0.1
2018-06-26,LA GUAJIRA,0.0
2018-06-26,MAGDALENA,0.0
2018-06-26,SAN ANDRÉS PROVIDENCIA,105.30000000000001
2018-06-27,ANTIOQUIA,3.8000000000000003
2018-06-27,BOLÍVAR,0.0
2018-06-27,LA GUAJIRA,0.0
2018-06-27,MAGDALENA,0.0
2018-06-27,SAN ANDRÉS PROVIDENCIA,102.79999999999991
2018-06-28,ANTIOQUIA,4.5
2018-06-28,BOLÍVAR,0.0
2018-06-28,LA GUAJIRA,0.0
2018-06-28,MAGDALENA,0.0
2018-06-28,SAN ANDRÉS PROVIDENCIA,5.499999999999999
2018-06-29,ANTIOQUIA,17.799999999999997
2018-06-29,BOLÍVAR,0.0
2018-06-29,LA GUAJIRA,0.0
2018-06-29,MAGDALENA,0.0
2018-06-29,SAN ANDRÉS PROVIDENCIA,3.2
2018-06-30,ANTIOQUIA,1.5999999999999999
2018-06-30,BOLÍVAR,0.0
2018-06-30,LA GUAJIRA,0.0
2018-06-30,MAGDALENA,0.0
2018-06-30,SAN ANDRÉS PROVIDENCIA,93.9
2018-07-01,ANTIOQUIA,0.4
2018-07-01,BOLÍVAR,0.30000000000000004
2018-07-01,LA GUAJIRA,1.1
2018-07-01,MAGDALENA,0.0
2018-07-01,SAN ANDRÉS PROVIDENCIA,0.9999999999999999
2018-07-02,ANTIOQUIA,2.2
2018-07-02,BOLÍVAR,0.5
2018-07-02,LA GUAJIRA,0.0
2018-07-02,MAGDALENA,8.0
2018-07-02,SAN ANDRÉS PROVIDENCIA,5.6
2018-07-03,ANTIOQUIA,0.0
2018-07-03,BOLÍVAR,0.1
2018-07-03,LA GUAJIRA,0.0
2018-07-03,MAGDALENA,0.0
2018-07-03,SAN ANDRÉS PROVIDENCIA,158.29999999999993
2018-07-04,ANTIOQUIA,4.300000000000001
2018-07-04,BOLÍVAR,0.0
2018-07-04,LA GUAJIRA,0.0
2018-07-04,MAGDALENA,0.0
2018-07-04,SAN ANDRÉS PROVIDENCIA,85.6
2018-07-05,ANTIOQUIA,41.2
2018-07-05,BOLÍVAR,0.0
2018-07-05,LA GUAJIRA,0.0
2018-07-05,MAGDALENA,0.0
2018-07-05,SAN ANDRÉS PROVIDENCIA,90.49999999999997
2018-07-06,ANTIOQUIA,2.6
2018-07-06,BOLÍVAR,0.0
2018-07-06,LA GUAJIRA,0.0
2018-07-06,MAGDALENA,0.0
2018-07-06,SAN ANDRÉS PROVIDENCIA,418.90000000000026
2018-07-07,ANTIOQUIA,0.0
2018-07-07,BOLÍVAR,0.0
2018-07-07,LA GUAJIRA,0.0
2018-07-07,MAGDALENA,0.0
2018-07-07,SAN ANDRÉS PROVIDENCIA,5.3999999999999995
2018-07-08,ANTIOQUIA,0.0
2018-07-08,BOLÍVAR,0.0
2018-07-08,LA GUAJIRA,0.0
2018-07-08,MAGDALENA,0.0
2018-07-08,SAN ANDRÉS PROVIDENCIA,38.4
2018-07-09,ANTIOQUIA,7.000000000000001
2018-07-09,BOLÍVAR,0.7999999999999999
2018-07-09,LA GUAJIRA,0.0
2018-07-09,MAGDALENA,0.0
2018-07-09,SAN ANDRÉS PROVIDENCIA,5.1
2018-07-10,ANTIOQUIA,16.75
2018-07-10,BOLÍVAR,2.2
2018-07-10,LA GUAJIRA,2.9
2018-07-10,MAGDALENA,1.4000000000000001
2018-07-10,SAN ANDRÉS PROVIDENCIA,0.12
2018-07-11,ANTIOQUIA,4.5
2018-07-11,BOLÍVAR,3.4000000000000017
2018-07-11,LA GUAJIRA,0.0
2018-07-11,MAGDALENA,0.0
2018-07-11,SAN ANDRÉS PROVIDENCIA,5.8999999999999995
2018-07-12,ANTIOQUIA,0.0
2018-07-12,BOLÍVAR,1.7000000000000004
2018-07-12,LA GUAJIRA,0.0
2018-07-12,MAGDALENA,0.0
2018-07-12,SAN ANDRÉS PROVIDENCIA,8.799999999999997
2018-07-13,ANTIOQUIA,0.6000000000000001
2018-07-13,BOLÍVAR,0.5
2018-07-13,LA GUAJIRA,0.0
2018-07-13,MAGDALENA,0.0
2018-07-13,SAN ANDRÉS PROVIDENCIA,8.000000000000002
2018-07-14,ANTIOQUIA,1.2
2018-07-14,BOLÍVAR,0.7
2018-07-14,LA GUAJIRA,0.0
2018-07-14,MAGDALENA,0.0
2018-07-14,SAN ANDRÉS PROVIDENCIA,32.00000000000001
2018-07-15,ANTIOQUIA,23.1
2018-07-15,BOLÍVAR,0.0
2018-07-15,LA GUAJIRA,0.0
2018-07-15,MAGDALENA,0.0
2018-07-15,SAN ANDRÉS PROVIDENCIA,4.6000000000000005
2018-07-16,ANTIOQUIA,0.5
2018-07-16,BOLÍVAR,0.0
2018-07-16,LA GUAJIRA,0.0
2018-07-16,MAGDALENA,0.0
2018-07-16,SAN ANDRÉS PROVIDENCIA,1.7000000000000002
2018-07-17,ANTIOQUIA,0.05
2018-07-17,BOLÍVAR,0.0
2018-07-17,LA GUAJIRA,0.0
2018-07-17,MAGDALENA,0.0
2018-07-17,SAN ANDRÉS PROVIDENCIA,6.1000000000000005
2018-07-18,ANTIOQUIA,0.65
2018-07-18,BOLÍVAR,0.0
2018-07-18,LA GUAJIRA,0.0
2018-07-18,MAGDALENA,0.0
2018-07-18,SAN ANDRÉS PROVIDENCIA,3.5000000000000004
2018-07-19,ANTIOQUIA,1.0500000000000003
2018-07-19,BOLÍVAR,0.0
2018-07-19,LA GUAJIRA,0.0
2018-07-19,MAGDALENA,0.0
2018-07-19,SAN ANDRÉS PROVIDENCIA,0.22
2018-07-20,ANTIOQUIA,0.6500000000000001
2018-07-20,BOLÍVAR,0.0
2018-07-20,LA GUAJIRA,0.0
2018-07-20,MAGDALENA,0.0
2018-07-20,SAN ANDRÉS PROVIDENCIA,1.7100000000000002
2018-07-21,ANTIOQUIA,0.8500000000000002
2018-07-21,BOLÍVAR,0.0
2018-07-21,LA GUAJIRA,0.0
2018-07-21,MAGDALENA,0.0
2018-07-21,SAN ANDRÉS PROVIDENCIA,23.9
2018-07-22,ANTIOQUIA,4.35
2018-07-22,BOLÍVAR,0.0
2018-07-22,LA GUAJIRA,0.0
2018-07-22,MAGDALENA,0.0
2018-07-22,SAN ANDRÉS PROVIDENCIA,223.70000000000002
2018-07-23,ANTIOQUIA,2.3000000000000007
2018-07-23,BOLÍVAR,0.6
2018-07-23,LA GUAJIRA,0.0
2018-07-23,MAGDALENA,0.0
2018-07-23,SAN ANDRÉS PROVIDENCIA,220.8
2018-07-24,ANTIOQUIA,2.9499999999999997
2018-07-24,BOLÍVAR,2.0000000000000004
2018-07-24,LA GUAJIRA,0.0
2018-07-24,MAGDALENA,0.0
2018-07-24,SAN ANDRÉS PROVIDENCIA,223.80000000000004
2018-07-25,ANTIOQUIA,0.5499999999999999
2018-07-25,BOLÍVAR,1.3
2018-07-25,LA GUAJIRA,0.0
2018-07-25,MAGDALENA,0.0
2018-07-25,SAN ANDRÉS PROVIDENCIA,208.1
2018-07-26,ANTIOQUIA,21.800000000000004
2018-07-26,BOLÍVAR,1.4000000000000004
2018-07-26,LA GUAJIRA,0.0
2018-07-26,MAGDALENA,0.0
2018-07-26,SAN ANDRÉS PROVIDENCIA,200.50000000000003
2018-07-27,ANTIOQUIA,2.950000000000001
2018-07-27,BOLÍVAR,2.9000000000000012
2018-07-27,LA GUAJIRA,0.0
2018-07-27,MAGDALENA,0.0
2018-07-27,SAN ANDRÉS PROVIDENCIA,199.65000000000006
2018-07-28,ANTIOQUIA,13.600000000000001
2018-07-28,BOLÍVAR,0.5
2018-07-28,LA GUAJIRA,0.0
2018-07-28,MAGDALENA,5.5
2018-07-28,SAN ANDRÉS PROVIDENCIA,199.4
2018-07-29,ANTIOQUIA,9.949999999999998
2018-07-29,BOLÍVAR,1.3
2018-07-29,LA GUAJIRA,0.0
2018-07-29,MAGDALENA,0.0
2018-07-29,SAN ANDRÉS PROVIDENCIA,249.25000000000003
2018-07-30,ANTIOQUIA,9.950000000000003
2018-07-30,BOLÍVAR,2.700000000000001
2018-07-30,LA GUAJIRA,0.0
2018-07-30,MAGDALENA,0.0
2018-07-30,SAN ANDRÉS PROVIDENCIA,220.54999999999998
2018-07-31,ANTIOQUIA,0.0
2018-07-31,BOLÍVAR,1.5000000000000002
2018-07-31,LA GUAJIRA,0.61
2018-07-31,MAGDALENA,50.800000000000004
2018-07-31,SAN ANDRÉS PROVIDENCIA,222.1
2018-08-01,ANTIOQUIA,21.999999999999996
2018-08-01,BOLÍVAR,2.500000000000001
2018-08-01,LA GUAJIRA,0.0
2018-08-01,MAGDALENA,0.0
2018-08-01,SAN ANDRÉS PROVIDENCIA,286.5999999999999
2018-08-02,ANTIOQUIA,1.6
2018-08-02,BOLÍVAR,1.7000000000000004
2018-08-02,LA GUAJIRA,0.0
2018-08-02,MAGDALENA,0.0
2018-08-02,SAN ANDRÉS PROVIDENCIA,267.75
2018-08-03,ANTIOQUIA,4.15
2018-08-03,BOLÍVAR,1.0
2018-08-03,LA GUAJIRA,0.0
2018-08-03,MAGDALENA,6.7
2018-08-03,SAN ANDRÉS PROVIDENCIA,228.60000000000005
2018-08-04,ANTIOQUIA,2.3000000000000007
2018-08-04,BOLÍVAR,0.1
2018-08-04,LA GUAJIRA,0.0
2018-08-04,MAGDALENA,0.0
2018-08-04,SAN ANDRÉS PROVIDENCIA,229.04999999999998
2018-08-05,ANTIOQUIA,3.65
2018-08-05,BOLÍVAR,0.2
2018-08-05,LA GUAJIRA,0.0
2018-08-05,MAGDALENA,1.7999999999999998
2018-08-05,SAN ANDRÉS PROVIDENCIA,168.14999999999995
2018-08-06,ANTIOQUIA,0.0
2018-08-06,BOLÍVAR,0.6
2018-08-06,LA GUAJIRA,0.0
2018-08-06,MAGDALENA,0.0
2018-08-06,SAN ANDRÉS PROVIDENCIA,208.60000000000005
2018-08-07,ANTIOQUIA,0.05
2018-08-07,BOLÍVAR,0.0
2018-08-07,LA GUAJIRA,0.0
2018-08-07,MAGDALENA,0.0
2018-08-07,SAN ANDRÉS PROVIDENCIA,232.45
2018-08-08,ANTIOQUIA,1.05
2018-08-08,BOLÍVAR,0.0
2018-08-08,LA GUAJIRA,0.0
2018-08-08,MAGDALENA,0.0
2018-08-08,SAN ANDRÉS PROVIDENCIA,160.15
2018-08-09,ANTIOQUIA,1.5500000000000003
2018-08-09,BOLÍVAR,0.71
2018-08-09,LA GUAJIRA,0.0
2018-08-09,MAGDALENA,0.0
2018-08-09,SAN ANDRÉS PROVIDENCIA,38.1
2018-08-10,ANTIOQUIA,0.2
2018-08-10,BOLÍVAR,0.01
2018-08-10,LA GUAJIRA,0.0
2018-08-10,MAGDALENA,0.1
2018-08-10,SAN ANDRÉS PROVIDENCIA,0.0
2018-08-11,ANTIOQUIA,16.85
2018-08-11,BOLÍVAR,0.04
2018-08-11,LA GUAJIRA,0.0
2018-08-11,MAGDALENA,0.0
2018-08-11,SAN ANDRÉS PROVIDENCIA,0.30000000000000004
2018-08-12,ANTIOQUIA,1.0500000000000003
2018-08-12,BOLÍVAR,0.015
2018-08-12,LA GUAJIRA,0.0
2018-08-12,MAGDALENA,0.0
2018-08-12,SAN ANDRÉS PROVIDENCIA,0.0
2018-08-13,ANTIOQUIA,6.049999999999997
2018-08-13,BOLÍVAR,0.0
2018-08-13,LA GUAJIRA,0.0
2018-08-13,MAGDALENA,0.0
2018-08-13,SAN ANDRÉS PROVIDENCIA,12.500000000000002
2018-08-14,ANTIOQUIA,7.799999999999998
2018-08-14,BOLÍVAR,0.0
2018-08-14,LA GUAJIRA,0.0
2018-08-14,MAGDALENA,0.30000000000000004
2018-08-14,SAN ANDRÉS PROVIDENCIA,9.4
2018-08-15,ANTIOQUIA,1.55
2018-08-15,BOLÍVAR,4.684999999999998
2018-08-15,LA GUAJIRA,6.289999999999999
2018-08-15,MAGDALENA,21.199999999999996
2018-08-15,SAN ANDRÉS PROVIDENCIA,21.599999999999998
2018-08-16,ANTIOQUIA,0.0
2018-08-16,BOLÍVAR,0.22500000000000003
2018-08-16,LA GUAJIRA,0.0
2018-08-16,MAGDALENA,0.0
2018-08-16,SAN ANDRÉS PROVIDENCIA,9.2
2018-08-17,ANTIOQUIA,12.7
2018-08-17,BOLÍVAR,0.034999999999999996
2018-08-17,LA GUAJIRA,0.0
2018-08-17,MAGDALENA,0.0
2018-08-17,SAN ANDRÉS PROVIDENCIA,1.0
2018-08-18,ANTIOQUIA,6.6000000000000005
2018-08-18,BOLÍVAR,0.0
2018-08-18,LA GUAJIRA,0.0
2018-08-18,MAGDALENA,0.0
2018-08-18,SAN ANDRÉS PROVIDENCIA,0.2
2018-08-19,ANTIOQUIA,6.549999999999999
2018-08-19,BOLÍVAR,0.01
2018-08-19,LA GUAJIRA,0.0
2018-08-19,MAGDALENA,3.200000000000001
2018-08-19,SAN ANDRÉS PROVIDENCIA,0.0
2018-08-20,ANTIOQUIA,1.5
2018-08-20,BOLÍVAR,0.055
2018-08-20,LA GUAJIRA,0.0
2018-08-20,MAGDALENA,0.1
2018-08-20,SAN ANDRÉS PROVIDENCIA,18.6
2018-08-21,ANTIOQUIA,27.450000000000003
2018-08-21,BOLÍVAR,0.0
2018-08-21,LA GUAJIRA,0.0
2018-08-21,MAGDALENA,0.0
2018-08-21,SAN ANDRÉS PROVIDENCIA,0.1
2018-08-22,ANTIOQUIA,2.35
2018-08-22,BOLÍVAR,0.035
2018-08-22,LA GUAJIRA,0.0
2018-08-22,MAGDALENA,0.30000000000000004
2018-08-22,SAN ANDRÉS PROVIDENCIA,0.2
2018-08-23,ANTIOQUIA,0.05
2018-08-23,BOLÍVAR,2.5100000000000002
2018-08-23,LA GUAJIRA,0.0
2018-08-23,MAGDALENA,0.0
2018-08-23,SAN ANDRÉS PROVIDENCIA,17.400000000000002
2018-08-24,ANTIOQUIA,0.0
2018-08-24,BOLÍVAR,0.08
2018-08-24,LA GUAJIRA,0.0
2018-08-24,MAGDALENA,0.0
2018-08-24,SAN ANDRÉS PROVIDENCIA,5.8
2018-08-25,ANTIOQUIA,18.6
2018-08-25,BOLÍVAR,0.0
2018-08-25,LA GUAJIRA,0.0
2018-08-25,MAGDALENA,0.0
2018-08-25,SAN ANDRÉS PROVIDENCIA,12.599999999999998
2018-08-26,ANTIOQUIA,0.15000000000000002
2018-08-26,BOLÍVAR,0.0
2018-08-26,LA GUAJIRA,0.0
2018-08-26,MAGDALENA,0.2
2018-08-26,SAN ANDRÉS PROVIDENCIA,12.999999999999996
2018-08-27,ANTIOQUIA,2.0500000000000003
2018-08-27,BOLÍVAR,6.925
2018-08-27,LA GUAJIRA,0.0
2018-08-27,MAGDALENA,0.0
2018-08-27,SAN ANDRÉS PROVIDENCIA,122.24999999999999
2018-08-28,ANTIOQUIA,11.250000000000002
2018-08-28,BOLÍVAR,0.14500000000000002
2018-08-28,LA GUAJIRA,0.0
2018-08-28,MAGDALENA,0.0
2018-08-28,SAN ANDRÉS PROVIDENCIA,202.04999999999998
2018-08-29,ANTIOQUIA,2.7
2018-08-29,BOLÍVAR,0.0
2018-08-29,LA GUAJIRA,0.0
2018-08-29,MAGDALENA,0.0
2018-08-29,SAN ANDRÉS PROVIDENCIA,236.8
2018-08-30,ANTIOQUIA,23.700000000000003
2018-08-30,BOLÍVAR,0.1
2018-08-30,LA GUAJIRA,0.05
2018-08-30,MAGDALENA,0.0
2018-08-30,SAN ANDRÉS PROVIDENCIA,267.79999999999995
2018-08-31,ANTIOQUIA,11.250000000000002
2018-08-31,BOLÍVAR,0.0
2018-08-31,LA GUAJIRA,0.0045000000000000005
2018-08-31,MAGDALENA,0.0
2018-08-31,SAN ANDRÉS PROVIDENCIA,221.9
2018-09-01,ANTIOQUIA,0.05
2018-09-01,BOLÍVAR,0.0
2018-09-01,LA GUAJIRA,0.0
2018-09-01,MAGDALENA,0.0
2018-09-01,SAN ANDRÉS PROVIDENCIA,213.35000000000002
2018-09-02,ANTIOQUIA,0.0
2018-09-02,BOLÍVAR,0.865
2018-09-02,LA GUAJIRA,0.0
2018-09-02,MAGDALENA,0.0
2018-09-02,SAN ANDRÉS PROVIDENCIA,233.60000000000002
2018-09-03,ANTIOQUIA,33.75
2018-09-03,BOLÍVAR,0.0
2018-09-03,LA GUAJIRA,0.0
2018-09-03,MAGDALENA,0.0
2018-09-03,SAN ANDRÉS PROVIDENCIA,215.65
2018-09-04,ANTIOQUIA,1.4500000000000002
2018-09-04,BOLÍVAR,3.5249999999999977
2018-09-04,LA GUAJIRA,0.0
2018-09-04,MAGDALENA,0.0
2018-09-04,SAN ANDRÉS PROVIDENCIA,0.1
2018-09-05,ANTIOQUIA,11.1
2018-09-05,BOLÍVAR,2.3649999999999998
2018-09-05,LA GUAJIRA,0.4
2018-09-05,MAGDALENA,6.3999999999999995
2018-09-05,SAN ANDRÉS PROVIDENCIA,2.1
2018-09-06,ANTIOQUIA,6.699999999999999
2018-09-06,BOLÍVAR,10.940000000000001
2018-09-06,LA GUAJIRA,0.023000000000000003
2018-09-06,MAGDALENA,4.4
2018-09-06,SAN ANDRÉS PROVIDENCIA,0.6
2018-09-07,ANTIOQUIA,25.85
2018-09-07,BOLÍVAR,0.78
2018-09-07,LA GUAJIRA,2.35
2018-09-07,MAGDALENA,3.7000000000000006
2018-09-07,SAN ANDRÉS PROVIDENCIA,72.4
2018-09-08,ANTIOQUIA,0.8500000000000001
2018-09-08,BOLÍVAR,0.15000000000000002
2018-09-08,LA GUAJIRA,0.3825
2018-09-08,MAGDALENA,0.0
2018-09-08,SAN ANDRÉS PROVIDENCIA,8.2
2018-09-09,ANTIOQUIA,1.65
2018-09-09,BOLÍVAR,0.035
2018-09-09,LA GUAJIRA,1.7850000000000001
2018-09-09,MAGDALENA,4.8999999999999995
2018-09-09,SAN ANDRÉS PROVIDENCIA,0.0
2018-09-10,ANTIOQUIA,1.9500000000000002
2018-09-10,BOLÍVAR,0.135
2018-09-10,LA GUAJIRA,0.0
2018-09-10,MAGDALENA,0.0
2018-09-10,SAN ANDRÉS PROVIDENCIA,0.2
2018-09-11,ANTIOQUIA,53.250000000000014
2018-09-11,BOLÍVAR,2.0549999999999997
2018-09-11,LA GUAJIRA,0.0
2018-09-11,MAGDALENA,0.0
2018-09-11,SAN ANDRÉS PROVIDENCIA,1.1
2018-09-12,ANTIOQUIA,25.25
2018-09-12,BOLÍVAR,0.4
2018-09-12,LA GUAJIRA,0.0
2018-09-12,MAGDALENA,0.0
2018-09-12,SAN ANDRÉS PROVIDENCIA,0.1
2018-09-13,ANTIOQUIA,23.650000000000002
2018-09-13,BOLÍVAR,0.02
2018-09-13,LA GUAJIRA,0.0
2018-09-13,MAGDALENA,0.0
2018-09-13,SAN ANDRÉS PROVIDENCIA,2.0
2018-09-14,ANTIOQUIA,0.5
2018-09-14,BOLÍVAR,0.245
2018-09-14,LA GUAJIRA,0.0
2018-09-14,MAGDALENA,0.0
2018-09-14,SAN ANDRÉS PROVIDENCIA,0.0
2018-09-15,ANTIOQUIA,20.3
2018-09-15,BOLÍVAR,5.589999999999999
2018-09-15,LA GUAJIRA,3.2500000000000004
2018-09-15,MAGDALENA,4.3
2018-09-15,SAN ANDRÉS PROVIDENCIA,0.5
2018-09-16,ANTIOQUIA,0.2
2018-09-16,BOLÍVAR,1.4349999999999996
2018-09-16,LA GUAJIRA,0.5
2018-09-16,MAGDALENA,0.0
2018-09-16,SAN ANDRÉS PROVIDENCIA,0.0
2018-09-17,ANTIOQUIA,0.0
2018-09-17,BOLÍVAR,0.10500000000000001
2018-09-17,LA GUAJIRA,0.0
2018-09-17,MAGDALENA,0.0
2018-09-17,SAN ANDRÉS PROVIDENCIA,0.2
2018-09-18,ANTIOQUIA,0.05
2018-09-18,BOLÍVAR,0.23500000000000001
2018-09-18,LA GUAJIRA,0.0
2018-09-18,MAGDALENA,0.0
2018-09-18,SAN ANDRÉS PROVIDENCIA,10.9
2018-09-19,ANTIOQUIA,10.450000000000001
2018-09-19,BOLÍVAR,0.015
2018-09-19,LA GUAJIRA,0.0
2018-09-19,MAGDALENA,0.0
2018-09-19,SAN ANDRÉS PROVIDENCIA,33.60000000000001
2018-09-20,ANTIOQUIA,0.15000000000000002
2018-09-20,BOLÍVAR,0.32999999999999996
2018-09-20,LA GUAJIRA,0.0
2018-09-20,MAGDALENA,0.0
2018-09-20,SAN ANDRÉS PROVIDENCIA,58.8
2018-09-21,ANTIOQUIA,0.0
2018-09-21,BOLÍVAR,0.025
2018-09-21,LA GUAJIRA,0.0
2018-09-21,MAGDALENA,0.0
2018-09-21,SAN ANDRÉS PROVIDENCIA,1.5000000000000002
2018-09-22,ANTIOQUIA,0.0
2018-09-22,BOLÍVAR,15.415
2018-09-22,LA GUAJIRA,0.0
2018-09-22,MAGDALENA,4.3999999999999995
2018-09-22,SAN ANDRÉS PROVIDENCIA,22.500000000000007
2018-09-23,ANTIOQUIA,5.05
2018-09-23,BOLÍVAR,11.97
2018-09-23,LA GUAJIRA,0.0
2018-09-23,MAGDALENA,0.0
2018-09-23,SAN ANDRÉS PROVIDENCIA,0.8999999999999999
2018-09-24,ANTIOQUIA,11.899999999999999
2018-09-24,BOLÍVAR,0.045
2018-09-24,LA GUAJIRA,0.0
2018-09-24,MAGDALENA,0.1
2018-09-24,SAN ANDRÉS PROVIDENCIA,14.599999999999998
2018-09-25,ANTIOQUIA,5.449999999999999
2018-09-25,BOLÍVAR,0.060000000000000005
2018-09-25,LA GUAJIRA,0.0
2018-09-25,MAGDALENA,0.0
2018-09-25,SAN ANDRÉS PROVIDENCIA,28.300000000000004
2018-09-26,ANTIOQUIA,22.39999999999999
2018-09-26,BOLÍVAR,0.04
2018-09-26,LA GUAJIRA,0.0
2018-09-26,MAGDALENA,0.0
